,prot1,prot2,index
2861,sp|A6NEW6|F90AG_HUMAN,sp|A8MX19|F90AC_HUMAN,0.4845360824742268
2862,sp|A6NEW6|F90AG_HUMAN,sp|P0C7X0|F90AO_HUMAN,0.5051546391752577
2863,sp|A6NEW6|F90AG_HUMAN,sp|A6NE21|F90AI_HUMAN,0.632183908045977
2864,sp|A6NEW6|F90AG_HUMAN,sp|A8MWA6|F90AM_HUMAN,0.37623762376237624
2865,sp|A6NEW6|F90AG_HUMAN,sp|A8MXJ8|F90A5_HUMAN,0.6551724137931034
2866,sp|H0YM25|GG6LV_HUMAN,sp|Q8N7Z2|GG6L1_HUMAN,0.673469387755102
2867,sp|H0YM25|GG6LV_HUMAN,sp|A8MZA4|GG6L6_HUMAN,0.7019867549668874
2868,sp|P0DPQ4|F243B_HUMAN,sp|B9A014|F243A_HUMAN,1.0
2869,sp|A6NDK9|GOG6C_HUMAN,sp|Q9NYA3|GOG6A_HUMAN,0.8016528925619835
2870,sp|A6NDK9|GOG6C_HUMAN,sp|A6NDN3|GOG6B_HUMAN,0.7244094488188977
2871,sp|A6NDK9|GOG6C_HUMAN,sp|P0CG33|GOG6D_HUMAN,0.8879310344827587
2872,sp|F8WBI6|GOG8N_HUMAN,sp|I6L899|GOG8R_HUMAN,0.7008547008547008
2873,sp|F8WBI6|GOG8N_HUMAN,sp|H3BV12|GOG8Q_HUMAN,0.8785046728971962
2874,sp|F8WBI6|GOG8N_HUMAN,sp|A6NCC3|GOG8O_HUMAN,1.0
2875,sp|Q96K31|CH076_HUMAN,sp|Q96EF9|ZHX1R_HUMAN,0.6764705882352942
2876,sp|P30464|1B15_HUMAN,sp|P30484|1B46_HUMAN,0.8032786885245902
2877,sp|P30464|1B15_HUMAN,sp|P30481|1B44_HUMAN,0.30952380952380953
2878,sp|P30464|1B15_HUMAN,sp|P30475|1B39_HUMAN,0.35802469135802467
2879,sp|P30464|1B15_HUMAN,sp|Q29940|1B59_HUMAN,0.42105263157894735
2880,sp|P30464|1B15_HUMAN,sp|P30498|1B78_HUMAN,0.35
2881,sp|P30464|1B15_HUMAN,sp|P30461|1B13_HUMAN,0.3048780487804878
2882,sp|P30464|1B15_HUMAN,sp|P18463|1B37_HUMAN,0.375
2883,sp|P30464|1B15_HUMAN,sp|P30488|1B50_HUMAN,0.42857142857142855
2884,sp|P30464|1B15_HUMAN,sp|P10319|1B58_HUMAN,0.4155844155844156
2885,sp|P30464|1B15_HUMAN,sp|Q95365|1B38_HUMAN,0.30952380952380953
2886,sp|P30464|1B15_HUMAN,sp|P18464|1B51_HUMAN,0.35
2887,sp|P30464|1B15_HUMAN,sp|P30492|1B54_HUMAN,0.4025974025974026
2888,sp|P30464|1B15_HUMAN,sp|P30466|1B18_HUMAN,0.4473684210526316
2889,sp|P30464|1B15_HUMAN,sp|P30485|1B47_HUMAN,0.3253012048192771
2890,sp|P30464|1B15_HUMAN,sp|P03989|1B27_HUMAN,0.2558139534883721
2891,sp|P30464|1B15_HUMAN,sp|P30495|1B56_HUMAN,0.4594594594594595
2892,sp|P30464|1B15_HUMAN,sp|P30490|1B52_HUMAN,0.4025974025974026
2893,sp|P30464|1B15_HUMAN,sp|Q29718|1B82_HUMAN,0.3924050632911392
2894,sp|P30464|1B15_HUMAN,sp|P30479|1B41_HUMAN,0.28735632183908044
2895,sp|P30464|1B15_HUMAN,sp|P30491|1B53_HUMAN,0.4473684210526316
2896,sp|P30464|1B15_HUMAN,sp|P18465|1B57_HUMAN,0.4266666666666667
2897,sp|P30464|1B15_HUMAN,sp|Q04826|1B40_HUMAN,0.29411764705882354
2898,sp|P30464|1B15_HUMAN,sp|P30487|1B49_HUMAN,0.3924050632911392
2899,sp|P30464|1B15_HUMAN,sp|P30685|1B35_HUMAN,0.4864864864864865
2900,sp|P30464|1B15_HUMAN,sp|P30493|1B55_HUMAN,0.42105263157894735
2901,sp|P30464|1B15_HUMAN,sp|Q29836|1B67_HUMAN,0.35802469135802467
2902,sp|P30464|1B15_HUMAN,sp|P30483|1B45_HUMAN,0.3924050632911392
2903,sp|P30490|1B52_HUMAN,sp|P30484|1B46_HUMAN,0.3333333333333333
2904,sp|P30490|1B52_HUMAN,sp|P30481|1B44_HUMAN,0.2558139534883721
2905,sp|P30490|1B52_HUMAN,sp|Q29940|1B59_HUMAN,0.358974358974359
2906,sp|P30490|1B52_HUMAN,sp|P30498|1B78_HUMAN,0.7096774193548387
2907,sp|P30490|1B52_HUMAN,sp|P18463|1B37_HUMAN,0.3170731707317073
2908,sp|P30490|1B52_HUMAN,sp|P30488|1B50_HUMAN,0.35
2909,sp|P30490|1B52_HUMAN,sp|P10319|1B58_HUMAN,0.4657534246575342
2910,sp|P30490|1B52_HUMAN,sp|P18464|1B51_HUMAN,0.8928571428571429
2911,sp|P30490|1B52_HUMAN,sp|P30492|1B54_HUMAN,0.2926829268292683
2912,sp|P30490|1B52_HUMAN,sp|P30466|1B18_HUMAN,0.3170731707317073
2913,sp|P30490|1B52_HUMAN,sp|P30495|1B56_HUMAN,0.34177215189873417
2914,sp|P30490|1B52_HUMAN,sp|P30464|1B15_HUMAN,0.4025974025974026
2915,sp|P30490|1B52_HUMAN,sp|Q29718|1B82_HUMAN,0.2558139534883721
2916,sp|P30490|1B52_HUMAN,sp|P30462|1B14_HUMAN,0.2619047619047619
2917,sp|P30490|1B52_HUMAN,sp|P30491|1B53_HUMAN,0.5428571428571428
2918,sp|P30490|1B52_HUMAN,sp|P18465|1B57_HUMAN,0.3291139240506329
2919,sp|P30490|1B52_HUMAN,sp|P30487|1B49_HUMAN,0.38461538461538464
2920,sp|P30490|1B52_HUMAN,sp|P30685|1B35_HUMAN,0.5
2921,sp|P30490|1B52_HUMAN,sp|P30493|1B55_HUMAN,0.34177215189873417
2922,sp|P30490|1B52_HUMAN,sp|P30483|1B45_HUMAN,0.27058823529411763
2923,sp|Q29718|1B82_HUMAN,sp|P30484|1B46_HUMAN,0.375
2924,sp|Q29718|1B82_HUMAN,sp|P30475|1B39_HUMAN,0.3924050632911392
2925,sp|Q29718|1B82_HUMAN,sp|Q29940|1B59_HUMAN,0.5
2926,sp|Q29718|1B82_HUMAN,sp|P30498|1B78_HUMAN,0.27058823529411763
2927,sp|Q29718|1B82_HUMAN,sp|P30461|1B13_HUMAN,0.25882352941176473
2928,sp|Q29718|1B82_HUMAN,sp|P18463|1B37_HUMAN,0.3924050632911392
2929,sp|Q29718|1B82_HUMAN,sp|P30488|1B50_HUMAN,0.30952380952380953
2930,sp|Q29718|1B82_HUMAN,sp|P10319|1B58_HUMAN,0.2823529411764706
2931,sp|Q29718|1B82_HUMAN,sp|Q95365|1B38_HUMAN,0.34146341463414637
2932,sp|Q29718|1B82_HUMAN,sp|P18464|1B51_HUMAN,0.2558139534883721
2933,sp|Q29718|1B82_HUMAN,sp|Q31610|1B81_HUMAN,0.27906976744186046
2934,sp|Q29718|1B82_HUMAN,sp|P30492|1B54_HUMAN,0.5428571428571428
2935,sp|Q29718|1B82_HUMAN,sp|P30460|1B08_HUMAN,0.29411764705882354
2936,sp|Q29718|1B82_HUMAN,sp|P30466|1B18_HUMAN,0.30952380952380953
2937,sp|Q29718|1B82_HUMAN,sp|P30485|1B47_HUMAN,0.26436781609195403
2938,sp|Q29718|1B82_HUMAN,sp|P03989|1B27_HUMAN,0.2857142857142857
2939,sp|Q29718|1B82_HUMAN,sp|P30495|1B56_HUMAN,0.6363636363636364
2940,sp|Q29718|1B82_HUMAN,sp|P30464|1B15_HUMAN,0.3924050632911392
2941,sp|Q29718|1B82_HUMAN,sp|P30490|1B52_HUMAN,0.2558139534883721
2942,sp|Q29718|1B82_HUMAN,sp|P30462|1B14_HUMAN,0.3170731707317073
2943,sp|Q29718|1B82_HUMAN,sp|P30480|1B42_HUMAN,0.375
2944,sp|Q29718|1B82_HUMAN,sp|P30491|1B53_HUMAN,0.29411764705882354
2945,sp|Q29718|1B82_HUMAN,sp|P18465|1B57_HUMAN,0.27380952380952384
2946,sp|Q29718|1B82_HUMAN,sp|P30487|1B49_HUMAN,0.29411764705882354
2947,sp|Q29718|1B82_HUMAN,sp|P30685|1B35_HUMAN,0.30952380952380953
2948,sp|Q29718|1B82_HUMAN,sp|P30493|1B55_HUMAN,0.6363636363636364
2949,sp|Q29718|1B82_HUMAN,sp|Q29836|1B67_HUMAN,0.4864864864864865
2950,sp|Q29718|1B82_HUMAN,sp|P01889|1B07_HUMAN,0.34146341463414637
2951,sp|Q29718|1B82_HUMAN,sp|P30483|1B45_HUMAN,0.34146341463414637
2952,sp|Q5SQ80|A20A2_HUMAN,sp|Q5CZ79|AN20B_HUMAN,0.5
2953,sp|Q5SQ80|A20A2_HUMAN,sp|Q5VUR7|A20A3_HUMAN,0.9649122807017544
2954,sp|Q5SQ80|A20A2_HUMAN,sp|Q4UJ75|A20A4_HUMAN,0.7578947368421053
2955,sp|Q5SQ80|A20A2_HUMAN,sp|Q5TYW2|A20A1_HUMAN,0.8820224719101124
2956,sp|Q8N7N1|F86B1_HUMAN,sp|P0C5J1|F86B2_HUMAN,0.68
2957,sp|P13928|ANXA8_HUMAN,sp|Q5VT79|AXA81_HUMAN,0.8260869565217391
2958,sp|P0CL82|GG12I_HUMAN,sp|A1L429|GG12C_HUMAN,0.75
2959,sp|P0CL82|GG12I_HUMAN,sp|P0CL80|GG12F_HUMAN,1.0
2960,sp|P0CL82|GG12I_HUMAN,sp|Q4V321|GAG13_HUMAN,0.6
2961,sp|P0CL82|GG12I_HUMAN,sp|O76087|GAGE7_HUMAN,1.0
2962,sp|P0CL82|GG12I_HUMAN,sp|Q13069|GAGE5_HUMAN,0.6
2963,sp|P0CL82|GG12I_HUMAN,sp|Q13070|GAGE6_HUMAN,0.6
2964,sp|P0CL82|GG12I_HUMAN,sp|P0CL81|GG12G_HUMAN,1.0
2965,sp|P0CL82|GG12I_HUMAN,sp|Q13065|GAGE1_HUMAN,0.6666666666666666
2966,sp|P0CL82|GG12I_HUMAN,sp|A6NDE8|GG12H_HUMAN,0.6666666666666666
2967,sp|P0CL82|GG12I_HUMAN,sp|Q4V326|GAG2E_HUMAN,0.75
2968,sp|A8MZA4|GG6L6_HUMAN,sp|Q8N7Z2|GG6L1_HUMAN,0.6713286713286714
2969,sp|A8MZA4|GG6L6_HUMAN,sp|H0YM25|GG6LV_HUMAN,0.7019867549668874
2970,sp|P59666|DEF3_HUMAN,sp|P59665|DEF1_HUMAN,0.6470588235294118
2971,sp|Q9NQZ3|DAZ1_HUMAN,sp|Q9NR90|DAZ3_HUMAN,0.9642857142857143
2972,sp|Q9NQZ3|DAZ1_HUMAN,sp|Q13117|DAZ2_HUMAN,0.9642857142857143
2973,sp|Q9NQZ3|DAZ1_HUMAN,sp|Q86SG3|DAZ4_HUMAN,1.0
2974,sp|Q8TCE6|FA45A_HUMAN,sp|Q6NSW5|FA45B_HUMAN,0.6716417910447762
2975,sp|Q96FC9|DDX11_HUMAN,sp|A8MPP1|D11L8_HUMAN,0.457286432160804
2976,sp|Q96FC9|DDX11_HUMAN,sp|Q92771|DDX12_HUMAN,0.3878504672897196
2977,sp|Q14390|GGTL2_HUMAN,sp|B5MD39|GGTL3_HUMAN,0.4583333333333333
2978,sp|P68133|ACTS_HUMAN,sp|P63261|ACTG_HUMAN,0.27906976744186046
2979,sp|P68133|ACTS_HUMAN,sp|P62736|ACTA_HUMAN,0.6666666666666666
2980,sp|P68133|ACTS_HUMAN,sp|P68032|ACTC_HUMAN,0.746031746031746
2981,sp|P68133|ACTS_HUMAN,sp|P63267|ACTH_HUMAN,0.6363636363636364
2982,sp|P68133|ACTS_HUMAN,sp|P60709|ACTB_HUMAN,0.27906976744186046
2983,sp|Q95604|1C17_HUMAN,sp|P30508|1C12_HUMAN,0.2823529411764706
2984,sp|P10147|CCL3_HUMAN,sp|P16619|CL3L1_HUMAN,0.2727272727272727
2985,sp|A0A087X1C5|CP2D7_HUMAN,sp|P10635|CP2D6_HUMAN,0.3645833333333333
2986,sp|Q5JPF3|AN36C_HUMAN,sp|Q8N2N9|AN36B_HUMAN,0.31965442764578833
2987,sp|Q5JPF3|AN36C_HUMAN,sp|A6QL64|AN36A_HUMAN,0.3314176245210728
2988,sp|P59665|DEF1_HUMAN,sp|P59666|DEF3_HUMAN,0.6470588235294118
2989,sp|Q16778|H2B2E_HUMAN,sp|Q5QNW6|H2B2F_HUMAN,0.6363636363636364
2990,sp|Q16778|H2B2E_HUMAN,sp|Q99879|H2B1M_HUMAN,0.5428571428571428
2991,sp|Q16778|H2B2E_HUMAN,sp|Q99877|H2B1N_HUMAN,0.6875
2992,sp|Q16778|H2B2E_HUMAN,sp|P06899|H2B1J_HUMAN,0.9285714285714286
2993,sp|Q16778|H2B2E_HUMAN,sp|P57053|H2BFS_HUMAN,0.5882352941176471
2994,sp|Q16778|H2B2E_HUMAN,sp|Q93079|H2B1H_HUMAN,0.6875
2995,sp|Q16778|H2B2E_HUMAN,sp|P23527|H2B1O_HUMAN,0.8620689655172413
2996,sp|Q16778|H2B2E_HUMAN,sp|O60814|H2B1K_HUMAN,0.7419354838709677
2997,sp|Q16778|H2B2E_HUMAN,sp|P58876|H2B1D_HUMAN,0.6875
2998,sp|Q16778|H2B2E_HUMAN,sp|Q8N257|H2B3B_HUMAN,0.5428571428571428
2999,sp|Q16778|H2B2E_HUMAN,sp|P62807|H2B1C_HUMAN,0.8
3000,sp|Q16778|H2B2E_HUMAN,sp|Q99880|H2B1L_HUMAN,0.5428571428571428
3001,sp|Q16778|H2B2E_HUMAN,sp|P33778|H2B1B_HUMAN,0.8
3002,sp|Q13948|CASP_HUMAN,sp|P39880|CUX1_HUMAN,0.3159851301115242
3003,sp|P18462|1A25_HUMAN,sp|P30512|1A29_HUMAN,0.3132530120481928
3004,sp|P18462|1A25_HUMAN,sp|P30450|1A26_HUMAN,0.8360655737704918
3005,sp|P18462|1A25_HUMAN,sp|P30459|1A74_HUMAN,0.375
3006,sp|P18462|1A25_HUMAN,sp|P01891|1A68_HUMAN,0.29411764705882354
3007,sp|P18462|1A25_HUMAN,sp|P10314|1A32_HUMAN,0.42105263157894735
3008,sp|P18462|1A25_HUMAN,sp|P30456|1A43_HUMAN,0.734375
3009,sp|P18462|1A25_HUMAN,sp|P16190|1A33_HUMAN,0.345679012345679
3010,sp|P18462|1A25_HUMAN,sp|P10316|1A69_HUMAN,0.29069767441860467
3011,sp|P18462|1A25_HUMAN,sp|P30457|1A66_HUMAN,0.7777777777777778
3012,sp|P18462|1A25_HUMAN,sp|P30453|1A34_HUMAN,0.5571428571428572
3013,sp|P18462|1A25_HUMAN,sp|P16189|1A31_HUMAN,0.3333333333333333
3014,sp|P0C862|C1T9A_HUMAN,sp|B2RNN3|C1T9B_HUMAN,0.5555555555555556
3015,sp|P56381|ATP5E_HUMAN,sp|Q5VTU8|AT5EL_HUMAN,0.3333333333333333
3016,sp|I6L899|GOG8R_HUMAN,sp|F8WBI6|GOG8N_HUMAN,0.7008547008547008
3017,sp|I6L899|GOG8R_HUMAN,sp|H3BV12|GOG8Q_HUMAN,0.7094017094017094
3018,sp|I6L899|GOG8R_HUMAN,sp|A6NCC3|GOG8O_HUMAN,0.7008547008547008
3019,sp|P63096|GNAI1_HUMAN,sp|P04899|GNAI2_HUMAN,0.2872340425531915
3020,sp|P63096|GNAI1_HUMAN,sp|P08754|GNAI3_HUMAN,0.31868131868131866
3021,sp|P36268|GGT2_HUMAN,sp|A6NGU5|GGT3_HUMAN,0.6333333333333333
3022,sp|P36268|GGT2_HUMAN,sp|P19440|GGT1_HUMAN,0.3302752293577982
3023,sp|Q6P2I3|FAH2B_HUMAN,sp|Q96GK7|FAH2A_HUMAN,0.6
3024,sp|O15529|GPR42_HUMAN,sp|O14843|FFAR3_HUMAN,0.59375
3025,sp|Q8NG57|ELOA3_HUMAN,sp|Q3SY89|ELB3B_HUMAN,1.0
3026,sp|Q8NG57|ELOA3_HUMAN,sp|A0A087WX78|ELB3C_HUMAN,0.5529411764705883
3027,sp|Q8NG57|ELOA3_HUMAN,sp|A6NLF2|ELB3D_HUMAN,0.8850574712643678
3028,sp|A0A075B6I9|LV746_HUMAN,sp|P04211|LV743_HUMAN,0.2727272727272727
3029,sp|P13760|2B14_HUMAN,sp|P04229|2B11_HUMAN,0.2698412698412698
3030,sp|P51993|FUT6_HUMAN,sp|Q11128|FUT5_HUMAN,0.3333333333333333
3031,sp|Q04609|FOLH1_HUMAN,sp|Q9HBA9|FOH1B_HUMAN,0.38095238095238093
3032,sp|Q8IZJ0|IFNL2_HUMAN,sp|Q8IZI9|IFNL3_HUMAN,0.38636363636363635
3033,sp|P01763|HV348_HUMAN,sp|P01762|HV311_HUMAN,0.2857142857142857
3034,sp|P01763|HV348_HUMAN,sp|A0A0B4J1V1|HV321_HUMAN,0.3
3035,sp|P01763|HV348_HUMAN,sp|P01780|HV307_HUMAN,0.2727272727272727
3036,sp|P09429|HMGB1_HUMAN,sp|B2RPK0|HGB1A_HUMAN,0.3684210526315789
3037,sp|O15523|DDX3Y_HUMAN,sp|O00571|DDX3X_HUMAN,0.3742690058479532
3038,sp|Q4V321|GAG13_HUMAN,sp|A1L429|GG12C_HUMAN,0.75
3039,sp|Q4V321|GAG13_HUMAN,sp|P0CL80|GG12F_HUMAN,0.6
3040,sp|Q4V321|GAG13_HUMAN,sp|P0CL82|GG12I_HUMAN,0.6
3041,sp|Q4V321|GAG13_HUMAN,sp|O76087|GAGE7_HUMAN,0.6
3042,sp|Q4V321|GAG13_HUMAN,sp|Q13069|GAGE5_HUMAN,0.6
3043,sp|Q4V321|GAG13_HUMAN,sp|Q13070|GAGE6_HUMAN,0.6
3044,sp|Q4V321|GAG13_HUMAN,sp|Q13066|GAG2B_HUMAN,0.45454545454545453
3045,sp|Q4V321|GAG13_HUMAN,sp|P0CL81|GG12G_HUMAN,0.6
3046,sp|Q4V321|GAG13_HUMAN,sp|Q6NT46|GAG2A_HUMAN,0.45454545454545453
3047,sp|Q4V321|GAG13_HUMAN,sp|Q13065|GAGE1_HUMAN,0.36363636363636365
3048,sp|Q4V321|GAG13_HUMAN,sp|A6NDE8|GG12H_HUMAN,0.6666666666666666
3049,sp|Q4V321|GAG13_HUMAN,sp|Q9UEU5|GGE2D_HUMAN,0.45454545454545453
3050,sp|Q4V321|GAG13_HUMAN,sp|Q4V326|GAG2E_HUMAN,0.4
3051,sp|P63167|DYL1_HUMAN,sp|Q96FJ2|DYL2_HUMAN,0.3684210526315789
3052,sp|Q86UP8|GTD2A_HUMAN,sp|Q6EKJ0|GTD2B_HUMAN,0.8169934640522876
3053,sp|Q93079|H2B1H_HUMAN,sp|Q5QNW6|H2B2F_HUMAN,0.9285714285714286
3054,sp|Q93079|H2B1H_HUMAN,sp|Q99879|H2B1M_HUMAN,0.6875
3055,sp|Q93079|H2B1H_HUMAN,sp|Q99877|H2B1N_HUMAN,0.8620689655172413
3056,sp|Q93079|H2B1H_HUMAN,sp|P06899|H2B1J_HUMAN,0.6363636363636364
3057,sp|Q93079|H2B1H_HUMAN,sp|P57053|H2BFS_HUMAN,0.6363636363636364
3058,sp|Q93079|H2B1H_HUMAN,sp|Q16778|H2B2E_HUMAN,0.6875
3059,sp|Q93079|H2B1H_HUMAN,sp|P23527|H2B1O_HUMAN,0.8
3060,sp|Q93079|H2B1H_HUMAN,sp|O60814|H2B1K_HUMAN,0.8
3061,sp|Q93079|H2B1H_HUMAN,sp|P58876|H2B1D_HUMAN,0.8620689655172413
3062,sp|Q93079|H2B1H_HUMAN,sp|Q8N257|H2B3B_HUMAN,0.42105263157894735
3063,sp|Q93079|H2B1H_HUMAN,sp|P62807|H2B1C_HUMAN,0.8620689655172413
3064,sp|Q93079|H2B1H_HUMAN,sp|Q99880|H2B1L_HUMAN,0.6875
3065,sp|Q93079|H2B1H_HUMAN,sp|P33778|H2B1B_HUMAN,0.6363636363636364
3066,sp|P16104|H2AX_HUMAN,sp|Q99878|H2A1J_HUMAN,0.3076923076923077
3067,sp|P16104|H2AX_HUMAN,sp|Q9BTM1|H2AJ_HUMAN,0.3157894736842105
3068,sp|P16104|H2AX_HUMAN,sp|Q7L7L0|H2A3_HUMAN,0.3076923076923077
3069,sp|P16104|H2AX_HUMAN,sp|P20671|H2A1D_HUMAN,0.3076923076923077
3070,sp|P16104|H2AX_HUMAN,sp|Q96KK5|H2A1H_HUMAN,0.3076923076923077
3071,sp|P16104|H2AX_HUMAN,sp|Q93077|H2A1C_HUMAN,0.3076923076923077
3072,sp|P16104|H2AX_HUMAN,sp|Q96QV6|H2A1A_HUMAN,0.28205128205128205
3073,sp|P16104|H2AX_HUMAN,sp|Q8IUE6|H2A2B_HUMAN,0.3157894736842105
3074,sp|P16104|H2AX_HUMAN,sp|P04908|H2A1B_HUMAN,0.3076923076923077
3075,sp|P16104|H2AX_HUMAN,sp|P0C0S8|H2A1_HUMAN,0.3076923076923077
3076,sp|Q9BRT8|CBWD1_HUMAN,sp|Q5JTY5|CBWD3_HUMAN,0.5342465753424658
3077,sp|Q9BRT8|CBWD1_HUMAN,sp|Q8IUF1|CBWD2_HUMAN,0.6323529411764706
3078,sp|Q9BRT8|CBWD1_HUMAN,sp|Q5RIA9|CBWD5_HUMAN,0.5416666666666666
3079,sp|Q9BRT8|CBWD1_HUMAN,sp|Q4V339|CBWD6_HUMAN,0.4
3080,sp|P61579|ERK25_HUMAN,sp|Q69383|REC6_HUMAN,1.0
3081,sp|P61579|ERK25_HUMAN,sp|P61571|REC21_HUMAN,0.5652173913043478
3082,sp|P61579|ERK25_HUMAN,sp|P61575|RECK8_HUMAN,0.8
3083,sp|P61579|ERK25_HUMAN,sp|P61572|REC19_HUMAN,1.0
3084,sp|P61579|ERK25_HUMAN,sp|P61574|RE113_HUMAN,0.8421052631578947
3085,sp|P61579|ERK25_HUMAN,sp|P61573|REC9_HUMAN,1.0
3086,sp|P0CG08|GPHRB_HUMAN,sp|B7ZAQ6|GPHRA_HUMAN,1.0
3087,sp|A8MXU0|DB108_HUMAN,sp|Q8NET1|D108B_HUMAN,0.3333333333333333
3088,sp|P0CJ85|DU4L2_HUMAN,sp|Q9UBX2|DUX4_HUMAN,0.9148936170212766
3089,sp|P0CJ85|DU4L2_HUMAN,sp|Q6RFH8|DUX4C_HUMAN,0.8367346938775511
3090,sp|P0CJ85|DU4L2_HUMAN,sp|P0CJ88|DU4L5_HUMAN,1.0
3091,sp|P0CJ85|DU4L2_HUMAN,sp|P0CJ90|DU4L7_HUMAN,1.0
3092,sp|P0CJ85|DU4L2_HUMAN,sp|P0CJ86|DU4L3_HUMAN,1.0
3093,sp|P0CJ85|DU4L2_HUMAN,sp|P0CJ87|DU4L4_HUMAN,0.9565217391304348
3094,sp|P0CJ85|DU4L2_HUMAN,sp|P0CJ89|DU4L6_HUMAN,1.0
3095,sp|P0CJ88|DU4L5_HUMAN,sp|Q9UBX2|DUX4_HUMAN,0.9148936170212766
3096,sp|P0CJ88|DU4L5_HUMAN,sp|Q6RFH8|DUX4C_HUMAN,0.8367346938775511
3097,sp|P0CJ88|DU4L5_HUMAN,sp|P0CJ85|DU4L2_HUMAN,1.0
3098,sp|P0CJ88|DU4L5_HUMAN,sp|P0CJ90|DU4L7_HUMAN,1.0
3099,sp|P0CJ88|DU4L5_HUMAN,sp|P0CJ86|DU4L3_HUMAN,1.0
3100,sp|P0CJ88|DU4L5_HUMAN,sp|P0CJ87|DU4L4_HUMAN,0.9565217391304348
3101,sp|P0CJ88|DU4L5_HUMAN,sp|P0CJ89|DU4L6_HUMAN,1.0
3102,sp|P12318|FCG2A_HUMAN,sp|P31995|FCG2C_HUMAN,0.3783783783783784
3103,sp|Q12926|ELAV2_HUMAN,sp|P26378|ELAV4_HUMAN,0.4857142857142857
3104,sp|P08238|HS90B_HUMAN,sp|Q58FF7|H90B3_HUMAN,0.2658959537572254
3105,sp|P41091|IF2G_HUMAN,sp|Q2VIR3|IF2GL_HUMAN,0.6111111111111112
3106,sp|P23527|H2B1O_HUMAN,sp|Q5QNW6|H2B2F_HUMAN,0.7419354838709677
3107,sp|P23527|H2B1O_HUMAN,sp|Q99879|H2B1M_HUMAN,0.5428571428571428
3108,sp|P23527|H2B1O_HUMAN,sp|Q99877|H2B1N_HUMAN,0.6875
3109,sp|P23527|H2B1O_HUMAN,sp|P06899|H2B1J_HUMAN,0.8
3110,sp|P23527|H2B1O_HUMAN,sp|P57053|H2BFS_HUMAN,0.5
3111,sp|P23527|H2B1O_HUMAN,sp|Q16778|H2B2E_HUMAN,0.8620689655172413
3112,sp|P23527|H2B1O_HUMAN,sp|Q93079|H2B1H_HUMAN,0.8
3113,sp|P23527|H2B1O_HUMAN,sp|O60814|H2B1K_HUMAN,0.6363636363636364
3114,sp|P23527|H2B1O_HUMAN,sp|P58876|H2B1D_HUMAN,0.6875
3115,sp|P23527|H2B1O_HUMAN,sp|Q8N257|H2B3B_HUMAN,0.5428571428571428
3116,sp|P23527|H2B1O_HUMAN,sp|P62807|H2B1C_HUMAN,0.6875
3117,sp|P23527|H2B1O_HUMAN,sp|Q99880|H2B1L_HUMAN,0.5428571428571428
3118,sp|P23527|H2B1O_HUMAN,sp|P33778|H2B1B_HUMAN,0.8
3119,sp|P00738|HPT_HUMAN,sp|P00739|HPTR_HUMAN,0.2823529411764706
3120,sp|Q9BTM1|H2AJ_HUMAN,sp|Q99878|H2A1J_HUMAN,0.7407407407407407
3121,sp|Q9BTM1|H2AJ_HUMAN,sp|P16104|H2AX_HUMAN,0.3157894736842105
3122,sp|Q9BTM1|H2AJ_HUMAN,sp|Q7L7L0|H2A3_HUMAN,0.46875
3123,sp|Q9BTM1|H2AJ_HUMAN,sp|P20671|H2A1D_HUMAN,0.5666666666666667
3124,sp|Q9BTM1|H2AJ_HUMAN,sp|Q96KK5|H2A1H_HUMAN,0.7407407407407407
3125,sp|Q9BTM1|H2AJ_HUMAN,sp|Q93077|H2A1C_HUMAN,0.6206896551724138
3126,sp|Q9BTM1|H2AJ_HUMAN,sp|Q96QV6|H2A1A_HUMAN,0.3142857142857143
3127,sp|Q9BTM1|H2AJ_HUMAN,sp|Q6FI13|H2A2A_HUMAN,0.5666666666666667
3128,sp|Q9BTM1|H2AJ_HUMAN,sp|Q8IUE6|H2A2B_HUMAN,0.3939393939393939
3129,sp|Q9BTM1|H2AJ_HUMAN,sp|Q16777|H2A2C_HUMAN,0.5862068965517241
3130,sp|Q9BTM1|H2AJ_HUMAN,sp|P04908|H2A1B_HUMAN,0.46875
3131,sp|Q9BTM1|H2AJ_HUMAN,sp|P0C0S8|H2A1_HUMAN,0.7407407407407407
3132,sp|A6NDR6|ME3L1_HUMAN,sp|A8K0S8|ME3L2_HUMAN,0.28888888888888886
3133,sp|A6NDR6|ME3L1_HUMAN,sp|Q99687|MEIS3_HUMAN,0.3333333333333333
3134,sp|Q96PT4|DUX3_HUMAN,sp|Q96PT3|DUX5_HUMAN,0.42
3135,sp|Q96PT4|DUX3_HUMAN,sp|O43812|DUX1_HUMAN,0.42857142857142855
3136,sp|P49448|DHE4_HUMAN,sp|P00367|DHE3_HUMAN,0.3597122302158273
3137,sp|O60739|EIF1B_HUMAN,sp|P41567|EIF1_HUMAN,0.45454545454545453
3138,sp|P61326|MGN_HUMAN,sp|Q96A72|MGN2_HUMAN,0.8857142857142857
3139,sp|O60814|H2B1K_HUMAN,sp|Q5QNW6|H2B2F_HUMAN,0.7419354838709677
3140,sp|O60814|H2B1K_HUMAN,sp|Q99879|H2B1M_HUMAN,0.6363636363636364
3141,sp|O60814|H2B1K_HUMAN,sp|Q99877|H2B1N_HUMAN,0.8
3142,sp|O60814|H2B1K_HUMAN,sp|P06899|H2B1J_HUMAN,0.8
